ISO3,year,ADB_govexp_GDP,AFDB_govexp_GDP,AFRISTAT_govexp_GDP,AHSTAT_govexp_GDP,AMF_govexp_GDP,BCEAO_govexp_GDP,CEPAC_govexp_GDP,EUS_govexp_GDP,FLORA_govexp_GDP,IMF_FPP_govexp_GDP,IMF_WEO_govexp_GDP,JST_govexp_GDP,MD_govexp_GDP,Mitchell_govexp_GDP,NBS_govexp_GDP,OECD_EO_govexp_GDP,WDI_govexp_GDP,CS1_govexp_GDP,CS2_govexp_GDP,govexp_GDP,chainlinking_ratio,source,source_change,check
ZWE,2029.0,,,,,,,,,,,0.9999999911729662,,,,,,,,,24.201,1.0,IMF_WEO,,0
ZWE,2028.0,,,,,,,,,,,0.9999999810410576,,,,,,,,,24.145,1.0,IMF_WEO,,0
ZWE,2027.0,,,,,,,,,,,1.0000000329823775,,,,,,,,,24.057,1.0,IMF_WEO,,0
ZWE,2026.0,,,,,,,,,,,0.9999999942853355,,,,,,,,,24.031,1.0,IMF_WEO,,0
ZWE,2025.0,,,,,,,,,,,1.0000000186012397,,,,,,,,,23.789,1.0,IMF_WEO,,0
ZWE,2024.0,,,,,,,,,,,1.0000000046899613,,,,,,,,,26.028,1.0,IMF_WEO,,0
ZWE,2023.0,,,,,,,,,,,0.9999999642103949,,,,,,,,,20.891,1.0,IMF_WEO,,0
ZWE,2022.0,,,,,,,,,,,0.9999999763324794,,,,,,,,,22.565,1.0,IMF_WEO,,0
ZWE,2021.0,,,,,,,,,,,0.9999999826160196,,,,,,,,,17.555,1.0,IMF_WEO,,0
ZWE,2020.0,,,,,,,,,,,1.0000000041141486,,,,,,,,,12.981,1.0,IMF_WEO,,0
ZWE,2019.0,,2.582682272476576,,,,,,,,,0.9999999843606537,,,,,,,,,11.708,1.0,IMF_WEO,,0
ZWE,2018.0,,1.4854176450637049,,,,,,,,,1.0000000120230783,,,,,,0.5405929,,,20.306,1.0,IMF_WEO,,0
ZWE,2017.0,,1.0652620245772724,,,,,,,,,0.9999999802928752,,,,,,0.3509643,,,27.874,1.0,IMF_WEO,,0
ZWE,2016.0,,1.309514792993281,,,,,,,,,1.0000000012913668,,,,,,1.0678887,,,23.632,1.0,IMF_WEO,,0
ZWE,2015.0,,1.2370160132259735,,,,,,,,,1.0000000014702308,,,,,,1.0507017,,,20.757,1.0,IMF_WEO,,0
ZWE,2014.0,,1.3302590465509616,,,,,,,,,0.9999999970023498,,,,,,,,,20.361,1.0,IMF_WEO,,0
ZWE,2013.0,,1.3601535059394196,,,,,,,,,0.9999999740307511,,,,,,,,,20.565,1.0,IMF_WEO,,0
ZWE,2012.0,,1.2849900895199213,,,,,,,,,1.0000000222161458,,,,,,0.9809185,,,20.605,1.0,IMF_WEO,,0
ZWE,2011.0,,1.1521514607797791,,,,,,,,,0.9999999716722255,,,,,,0.8236332,,,23.162,1.0,IMF_WEO,,0
ZWE,2010.0,,1.2282443612146892,,,,,,,,,1.0000000223821,,,,,,0.8758012,,,18.407,1.0,IMF_WEO,,0
ZWE,2009.0,,1.9084988729895496,,,,,,,,,,,,,,,0.87580127,,,10.80785,1.1418116,WDI,1.0,0
ZWE,2008.0,,1.9084988127800835,,,,,,,,,,,,,,,,,,2.5932703,0.52397203,AFDB,1.0,0
ZWE,2007.0,,1.908498823929536,,,,,,,,,,,,,,,,,,3.5655525,0.52397203,AFDB,,0
ZWE,2006.0,,1.9084988001941334,,,,,,,,,,,,,,,,,,5.9698105,0.52397203,AFDB,,0
ZWE,2005.0,,1.9084988051487337,,,,,,,,,,,,,,,,,,12.258719,0.52397203,AFDB,,0
ZWE,2004.0,,1.9084988088393422,,,,,,,,,,,,,,,,,,21.509226,0.52397203,AFDB,,0
ZWE,2003.0,,1.9084987923892205,,,,,,,,,,,,,,,,,,13.241236,0.52397203,AFDB,,0
ZWE,2002.0,,1.9084987547627323,,,,,,,,,,,,,,,,,,10.840482,0.52397203,AFDB,,0
ZWE,2001.0,,,,,,,,,,,,,,,,,,,,,0.52397203,AFDB,,0
ZWE,2000.0,,,,,,,,,,,,,,,,,,,,,0.52397203,AFDB,,0
ZWE,1999.0,,,,,,,,,,,,,,,,,,,,,0.52397203,AFDB,,0
ZWE,1998.0,,,,,,,,,,,,,,,,,,,,,0.52397203,AFDB,,0
ZWE,1997.0,,,,,,,,,,,,,,3.6423676,,,,,,83.45659,0.27454668,Mitchell,1.0,0
ZWE,1996.0,,,,,,,,,,,,,,3.6423676,,,,,,69.93077,0.27454668,Mitchell,,0
ZWE,1995.0,,,,,,,,,,,,,,3.6423678,,,,,,63.29721,0.27454668,Mitchell,,0
ZWE,1994.0,,,,,,,,,,,,,,3.6423678,,,,,,43.271275,0.27454668,Mitchell,,0
ZWE,1993.0,,,,,,,,,,,,,,,,,,,,,0.27454668,Mitchell,,0
ZWE,1992.0,,,,,,,,,,,,,,,,,,,,,0.27454668,Mitchell,,0
ZWE,1991.0,,,,,,,,,,,,,,3.642368,,,,,,18.597927,0.27454668,Mitchell,,0
ZWE,1990.0,,,,,,,,,,,,,,3.6423676,,,,,,13.734625,0.27454668,Mitchell,,0
ZWE,1989.0,,,,,,,,,,,,,,3.6423678,,,,,,7.7774377,0.27454668,Mitchell,,0
ZWE,1988.0,,,,,,,,,,,,,,3.6423678,,,,,,10.232209,0.27454668,Mitchell,,0
ZWE,1987.0,,,,,,,,,,,,,,3.6423676,,,,,,11.618863,0.27454668,Mitchell,,0
ZWE,1986.0,,,,,,,,,,,,,,3.6423678,,,,,,10.191581,0.27454668,Mitchell,,0
ZWE,1985.0,,,,,,,,,,,,,,3.6423678,,,,,,9.849056,0.27454668,Mitchell,,0
ZWE,1984.0,,,,,,,,,,,,,,3.6423676,,,,,,10.910702,0.27454668,Mitchell,,0
ZWE,1983.0,,,,,,,,,,,,,,3.6423678,,,,,,9.05142,0.27454668,Mitchell,,0
ZWE,1982.0,,,,,,,,,,,,,,3.6423678,,,,,,9.942214,0.27454668,Mitchell,,0
ZWE,1981.0,,,,,,,,,,,,,,3.6423678,,,,,,8.057416,0.27454668,Mitchell,,0
ZWE,1980.0,,,,,,,,,,,,,,3.6423678,,,,,,9.558469,0.27454668,Mitchell,,0
ZWE,1979.0,,,,,,,,,,,,,,3.6423676,,,,,,8.571072,0.27454668,Mitchell,,0
ZWE,1978.0,,,,,,,,,,,,,,3.6423678,,,,,,9.216678,0.27454668,Mitchell,,0
ZWE,1977.0,,,,,,,,,,,,,,3.6423678,,,,,,8.570033,0.27454668,Mitchell,,0
ZWE,1976.0,,,,,,,,,,,,,,3.6423678,,,,,,6.921453,0.27454668,Mitchell,,0
ZWE,1975.0,,,,,,,,,,,,,,3.6423678,,,,,,5.7111216,0.27454668,Mitchell,,0
ZWE,1974.0,,,,,,,,,,,,,,3.6423676,,,,,,5.2301745,0.27454668,Mitchell,,0
ZWE,1973.0,,,,,,,,,,,,,,3.6423678,,,,,,4.980398,0.27454668,Mitchell,,0
ZWE,1972.0,,,,,,,,,,,,,,3.6423678,,,,,,4.822338,0.27454668,Mitchell,,0
ZWE,1971.0,,,,,,,,,,,,,,3.6423678,,,,,,5.7868,0.27454668,Mitchell,,0
ZWE,1970.0,,,,,,,,,,,,,,3.6423678,,,,,,6.0926104,0.27454668,Mitchell,,0
ZWE,1969.0,,,,,,,,,,,,,,3.6423678,,,,,,6.9690456,0.27454668,Mitchell,,0
ZWE,1968.0,,,,,,,,,,,,,,3.6423678,,,,,,3.351274,0.27454668,Mitchell,,0
ZWE,1967.0,,,,,,,,,,,,,,3.6423678,,,,,,3.11199,0.27454668,Mitchell,,0
ZWE,1966.0,,,,,,,,,,,,,,3.6423678,,,,,,3.5207896,0.27454668,Mitchell,,0
ZWE,1965.0,,,,,,,,,,,,,,3.6423678,,,,,,2.6737325,0.27454668,Mitchell,,0
ZWE,1964.0,,,,,,,,,,,,,,3.6423678,,,,,,2.0977428,0.27454668,Mitchell,,0
ZWE,1963.0,,,,,,,,,,,,,,3.6423678,,,,,,1.2158495,0.27454668,Mitchell,,0
ZWE,1962.0,,,,,,,,,,,,,,3.6423676,,,,,,1.2710495,0.27454668,Mitchell,,0
ZWE,1961.0,,,,,,,,,,,,,,3.6423676,,,,,,1.3381993,0.27454668,Mitchell,,0
ZWE,1960.0,,,,,,,,,,,,,,3.6423678,,,,,,1.2313555,0.27454668,Mitchell,,0
ZWE,1959.0,,,,,,,,,,,,,,3.6423678,,,,,,1.2212931,0.27454668,Mitchell,,0
ZWE,1958.0,,,,,,,,,,,,,,3.6423676,,,,,,1.2526845,0.27454668,Mitchell,,0
ZWE,1957.0,,,,,,,,,,,,,,3.6423678,,,,,,1.2528917,0.27454668,Mitchell,,0
ZWE,1956.0,,,,,,,,,,,,,,3.6423678,,,,,,1.1591971,0.27454668,Mitchell,,0
ZWE,1955.0,,,,,,,,,,,,,,3.6423676,,,,,,1.2606736,0.27454668,Mitchell,,0
ZWE,1954.0,,,,,,,,,,,,,,3.6423676,,,,,,0.35675558,0.27454668,Mitchell,,0
ZWE,1953.0,,,,,,,,,,,,,,,,,,,,,0.27454668,Mitchell,,0
ZWE,1952.0,,,,,,,,,,,,,,3.6423678,,,,,,5.188284,0.27454668,Mitchell,,0
ZWE,1951.0,,,,,,,,,,,,,,3.6423676,,,,,,5.084198,0.27454668,Mitchell,,0
ZWE,1950.0,,,,,,,,,,,,,,3.6423678,,,,,,4.077426,0.27454668,Mitchell,,0
ZWE,1949.0,,,,,,,,,,,,,,3.6423678,,,,,,0.008370326,0.27454668,Mitchell,,0
ZWE,1948.0,,,,,,,,,,,,,,3.6423678,,,,,,0.008388926,0.27454668,Mitchell,,0
ZWE,1947.0,,,,,,,,,,,,,,3.6423678,,,,,,0.022336,0.27454668,Mitchell,,0
ZWE,1946.0,,,,,,,,,,,,,,3.6423678,,,,,,0.0074356394,0.27454668,Mitchell,,0
ZWE,1945.0,,,,,,,,,,,,,,3.6423678,,,,,,0.009374765,0.27454668,Mitchell,,0
ZWE,1944.0,,,,,,,,,,,,,,3.6423678,,,,,,0.0091515565,0.27454668,Mitchell,,0
ZWE,1943.0,,,,,,,,,,,,,,3.6423678,,,,,,0.011304864,0.27454668,Mitchell,,0
ZWE,1942.0,,,,,,,,,,,,,,3.6423678,,,,,,0.007903617,0.27454668,Mitchell,,0
ZWE,1941.0,,,,,,,,,,,,,,3.6423678,,,,,,0.0072926464,0.27454668,Mitchell,,0
ZWE,1940.0,,,,,,,,,,,,,,3.6423678,,,,,,0.00747903,0.27454668,Mitchell,,0
ZWE,1939.0,,,,,,,,,,,,,,3.6423678,,,,,,0.0055164276,0.27454668,Mitchell,,0
ZWE,1938.0,,,,,,,,,,,,,,3.6423678,,,,,,0.0067865327,0.27454668,Mitchell,,0
ZWE,1937.0,,,,,,,,,,,,,,3.6423676,,,,,,0.0061628507,0.27454668,Mitchell,,0
ZWE,1936.0,,,,,,,,,,,,,,3.6423678,,,,,,0.0065875053,0.27454668,Mitchell,,0
ZWE,1935.0,,,,,,,,,,,,,,3.6423678,,,,,,0.0066824662,0.27454668,Mitchell,,0
ZWE,1934.0,,,,,,,,,,,,,,3.6423678,,,,,,0.006574337,0.27454668,Mitchell,,0
ZWE,1933.0,,,,,,,,,,,,,,3.6423678,,,,,,0.0121449465,0.27454668,Mitchell,,0
ZWE,1932.0,,,,,,,,,,,,,,3.6423678,,,,,,0.0068495153,0.27454668,Mitchell,,0
ZWE,1931.0,,,,,,,,,,,,,,3.6423676,,,,,,0.008626382,0.27454668,Mitchell,,0
ZWE,1930.0,,,,,,,,,,,,,,3.6423678,,,,,,0.006320909,0.27454668,Mitchell,,0
ZWE,1929.0,,,,,,,,,,,,,,3.6423676,,,,,,0.0058439225,0.27454668,Mitchell,,0
ZWE,1928.0,,,,,,,,,,,,,,3.6423678,,,,,,0.005747831,0.27454668,Mitchell,,0
ZWE,1927.0,,,,,,,,,,,,,,3.6423678,,,,,,0.005432102,0.27454668,Mitchell,,0
ZWE,1926.0,,,,,,,,,,,,,,3.6423678,,,,,,0.006024012,0.27454668,Mitchell,,0
ZWE,1925.0,,,,,,,,,,,,,,3.6423678,,,,,,0.006479302,0.27454668,Mitchell,,0
ZWE,1924.0,,,,,,,,,,,,,,3.6423676,,,,,,0.0046373433,0.27454668,Mitchell,,0
ZMB,1980.0,,1.1507544429973888,,,,,,,,,,,,,,,,,,38.520535,0.86899513,AFDB,,0
ZMB,1981.0,,1.1507543949730112,,,,,,,,,,,,,,,,,,31.934637,0.86899513,AFDB,,0
ZMB,1982.0,,1.150754447033884,,,,,,,,,,,,,,,,,,37.1577,0.86899513,AFDB,,0
ZMB,1983.0,,1.1507544700340724,,,,,,,,,,,,,,,,,,28.983824,0.86899513,AFDB,,0
ZMB,1984.0,,1.1507544736441173,,,,,,,,,,,,,,,,,,26.914,0.86899513,AFDB,,0
ZMB,1985.0,,1.150754388141949,,,,,,,,,,,,,,,,,,32.53448,0.86899513,AFDB,,0
ZMB,1986.0,,1.1507544070305775,,,,,,,,,,,,,,,,,,39.75777,0.86899513,AFDB,,0
ZMB,1987.0,,1.1507544793765339,,,,,,,,,,,,,,,,,,30.348043,0.86899513,AFDB,,0
ZMB,1988.0,,1.1507545027864188,,,,,,,,,,,,,,,,,,25.664154,0.86899513,AFDB,,0
ZMB,1989.0,,1.1507544130558116,,,,,,,,,,,,,,,,,,27.23218,0.86899513,AFDB,,0
ZMB,1990.0,,1.1507543889097966,,,,,,,,,,,,,,,,,,28.657984,0.86899513,AFDB,,0
ZMB,1991.0,,1.150754429691767,,,,,,,,,,,,,,,,,,30.119448,0.86899513,AFDB,,0
ZMB,1992.0,,1.1507543859353964,,,,,,,,,,,,,,,,,,26.933077,0.86899513,AFDB,,0
ZMB,1993.0,,1.150754437946132,,,,,,,,,,,,,,,,,,25.590286,0.86899513,AFDB,,0
ZMB,1994.0,,1.150754507210639,,,,,,,,,,,,,,,,,,30.296667,0.86899513,AFDB,,0
ZMB,1995.0,,1.1507543674186718,,,,,,,,,,,,,,,,,,28.513466,0.86899513,AFDB,,0
ZMB,1996.0,,1.1507544595238297,,,,,,,,,,,,,,,,,,23.75885,0.86899513,AFDB,,0
ZMB,1997.0,,1.1507544400633314,,,,,,,,,,,,,,,,,,21.85751,0.86899513,AFDB,1.0,0
ZMB,1998.0,,1.1507543957699502,,,,,,,,,,,,,,,0.7384741,,,26.554497,1.3541436,WDI,,0
ZMB,1999.0,,1.3519279736442402,,,,,,,,,,,,,,,0.7384741,,,21.712614,1.3541436,WDI,1.0,0
ZMB,2000.0,,1.3756936379895046,,,,,,,,,0.999999981469078,,,,,,,,,21.409,1.0,IMF_WEO,,0
ZMB,2001.0,,1.1396551281940348,,,,,,,,,1.0000000038198813,,,,,,0.50439656,,,27.962,1.0,IMF_WEO,,0
ZMB,2002.0,,1.1491264886810963,,,,,,,,,1.0000000309924273,,,,,,0.5140322,,,27.571,1.0,IMF_WEO,,0
ZMB,2003.0,,1.1711497664955222,,,,,,,,,1.0000000100559516,,,,,,0.5764213,,,27.313,1.0,IMF_WEO,,0
ZMB,2004.0,,1.0597881960187825,,,,,,,,,0.9999999691847608,,,,,,0.74961823,,,23.273,1.0,IMF_WEO,,0
ZMB,2005.0,,1.1572735458437262,,,,,,,,,0.9999999904849207,,,,,,0.8800055,,,22.451,1.0,IMF_WEO,,0
ZMB,2006.0,,1.0116803910473369,,,,,,,,,1.000000028670283,,,,,,0.72290343,,,19.692,1.0,IMF_WEO,,0
ZMB,2007.0,,1.0000648956919769,,,,,,,,,0.9999999831504615,,,,,,0.74119055,,,19.923,1.0,IMF_WEO,,0
ZMB,2008.0,,1.0360385668080427,,,,,,,,,0.9999999623568975,,,,,,0.84205884,,,19.457,1.0,IMF_WEO,,0
ZMB,2009.0,,1.000005200398807,,,,,,,,,1.0000000445587165,,,,,,0.81429833,,,17.807,1.0,IMF_WEO,,0
ZMB,2010.0,,0.9999944408978028,,,,,,,,,1.0000000008446135,,,,,,0.81195927,,,18.066,1.0,IMF_WEO,,0
ZMB,2011.0,,0.9999780026099659,,,,,,,,,0.9999999781202394,,,,,,0.7423402,,,19.527,1.0,IMF_WEO,,0
ZMB,2012.0,,0.9850781829221954,,,,,,,,,1.0000000328191063,,,,,,0.75655514,,,21.852,1.0,IMF_WEO,,0
ZMB,2013.0,,0.9898259225271184,,,,,,,,,1.0000000158780324,,,,,,0.7431137,,,24.025,1.0,IMF_WEO,,0
ZMB,2014.0,,1.0111573550438109,,,,,,,,,1.0000000363782389,,,,,,0.8326307,,,24.328,1.0,IMF_WEO,,0
ZMB,2015.0,,1.0166384420023127,,,,,,,,,0.9999999740609423,,,,,,0.8403424,,,27.648,1.0,IMF_WEO,,0
ZMB,2016.0,,1.0012162882146936,,,,,,,,,1.0000000210439672,,,,,,0.93650466,,,23.928,1.0,IMF_WEO,,0
ZMB,2017.0,,1.027669487325318,,,,,,,,,0.9999999627297951,,,,,,0.83775425,,,24.974,1.0,IMF_WEO,,0
ZMB,2018.0,,0.9179720001312418,,,,,,,,,1.0000000071526434,,,,,,0.7251546,,,27.733,1.0,IMF_WEO,,0
ZMB,2019.0,,0.8535590343152027,,,,,,,,,1.0000000102339297,,,,,,0.73628986,,,29.82,1.0,IMF_WEO,,0
ZMB,2020.0,,,,,,,,,,,1.000000052011978,,,,,,0.74556243,,,34.031,1.0,IMF_WEO,,0
ZMB,2021.0,,,,,,,,,,,1.0000000095042287,,,,,,0.824059,,,30.504,1.0,IMF_WEO,,0
ZMB,2022.0,,,,,,,,,,,1.0000000313799877,,,,,,,,,28.203,1.0,IMF_WEO,,0
ZMB,2023.0,,,,,,,,,,,0.9999999797882367,,,,,,,,,27.933,1.0,IMF_WEO,,0
ZMB,2024.0,,,,,,,,,,,1.0000000072177078,,,,,,,,,27.483,1.0,IMF_WEO,,0
ZMB,2025.0,,,,,,,,,,,0.9999999789371598,,,,,,,,,24.631,1.0,IMF_WEO,,0
ZMB,2026.0,,,,,,,,,,,1.0000000115371481,,,,,,,,,25.129,1.0,IMF_WEO,,0
ZMB,2027.0,,,,,,,,,,,1.0000000130730926,,,,,,,,,24.511,1.0,IMF_WEO,,0
ZMB,2028.0,,,,,,,,,,,0.9999999808523943,,,,,,,,,24.704,1.0,IMF_WEO,,0
ZMB,2029.0,,,,,,,,,,,0.9999999717197081,,,,,,,,,24.28,1.0,IMF_WEO,,0
ZAF,2029.0,,,,,,,,,,,0.9999999697433862,,,,,,,,,32.276,1.0,IMF_WEO,,0
ZAF,2028.0,,,,,,,,,,,0.9999999867631414,,,,,,,,,32.277,1.0,IMF_WEO,,0
ZAF,2027.0,,,,,,,,,,,0.9999999498533031,,,,,,,,,32.254,1.0,IMF_WEO,,0
ZAF,2026.0,,,,,,,,,,,0.9999999540341429,,,,,,,,,32.532,1.0,IMF_WEO,,0
ZAF,2025.0,,,,,,,,,,,0.9999999680013422,,,,,,,,,33.38,1.0,IMF_WEO,,0
ZAF,2024.0,,,,,,,,,,,0.9999999586171174,,,,,,,,,33.185,1.0,IMF_WEO,,0
ZAF,2023.0,,,,,,,,,,,1.0000000495825303,,,,,,,,,32.621,1.0,IMF_WEO,,0
ZAF,2022.0,,,,,,,,,,1.0183751911505732,1.0000000263247621,,,,,,1.050183,,,31.88,1.0,IMF_WEO,,0
ZAF,2021.0,,,,,,,,,,1.0013924975707744,1.000000005626743,,,,,,1.0611213,,,32.542,1.0,IMF_WEO,,0
ZAF,2020.0,,,,,,,,,,0.9987716364026495,0.9999999673806808,,,,,,1.0930036,,,34.616,1.0,IMF_WEO,,0
ZAF,2019.0,,1.1673403955735762,,,,,,,,0.999994021759383,1.0000000286764534,,,,,,1.1038184,1.024072,,31.394,1.0,IMF_WEO,,0
ZAF,2018.0,,1.2144893832125117,,,,,,,,1.000009454548397,0.9999999858302572,,,,,,1.1274707,0.96783733,,30.152,1.0,IMF_WEO,,0
ZAF,2017.0,,1.211918061582693,,,,,,,,0.999998619812203,0.9999999795595595,,,,,,1.1135905,0.90838844,,29.86,1.0,IMF_WEO,,0
ZAF,2016.0,,1.1820040036824937,,,,,,,,0.9999855064485116,0.9999999867354806,,,,,,1.0762533,0.90998316,,29.909,1.0,IMF_WEO,,0
ZAF,2015.0,,1.1104904099510486,,,,,,,,1.0000030038082686,1.0000000146699672,,,,,,1.1165555,0.90609056,,30.164,1.0,IMF_WEO,,0
ZAF,2014.0,,1.0941573335996726,,,,,,,,1.0000020608929316,1.0000000291426696,,,,,,1.0881399,0.93125117,,29.321,1.0,IMF_WEO,,0
ZAF,2013.0,,1.0955677862652569,,,,,,,,1.000002893411727,1.0000000052780316,,,,,,1.0812588,0.92810434,,28.91,1.0,IMF_WEO,,0
ZAF,2012.0,,1.0953620769949637,,,,,,,,0.999988950917345,1.0000000181277766,,,,,,1.0610147,0.9279174,,28.619,1.0,IMF_WEO,,0
ZAF,2011.0,,1.1007917185065292,,,,,,,,0.9993341384147203,1.0000000027170208,,,,,,1.1061957,0.946617,,28.08,1.0,IMF_WEO,,0
ZAF,2010.0,,1.094864554766021,,,,,,,,0.9979167111136025,0.9999999946158119,,,1.1394542,,,1.0436666,0.8992814,,28.34,1.0,IMF_WEO,,0
ZAF,2009.0,,1.0705059044375465,,,,,,,,1.0000149725813423,0.999999974262155,,,1.164231,,,1.0226624,0.8831655,,28.457,1.0,IMF_WEO,,0
ZAF,2008.0,,1.0791136115949935,,,,,,,,0.9999819625336227,0.9999999700796564,,,1.1571043,,,1.0449121,0.9608342,,26.009,1.0,IMF_WEO,,0
ZAF,2007.0,,1.019321047861989,,,,,,,,0.9999817835185714,0.9999999650214024,,,1.1499399,,,1.0676057,0.9590415,,24.429,1.0,IMF_WEO,,0
ZAF,2006.0,,0.9995992408935658,,,,,,,,0.9999838769273813,1.0000000074230946,,,1.0918596,,,1.0476258,0.90322304,,24.667,1.0,IMF_WEO,,0
ZAF,2005.0,,1.0272887272939295,,,,,,,,1.0000146403056802,1.0000000242781057,,,1.068408,,,1.0183661,0.88820326,,25.14,1.0,IMF_WEO,,0
ZAF,2004.0,,1.1153078137223373,,,,,,,,0.999985819669479,0.9999999919365216,,,1.1525275,,,1.1274462,0.96507895,,22.708,1.0,IMF_WEO,,0
ZAF,2003.0,,1.12747459178213,,,,,,,,0.9999932973394559,1.000000022936418,,,1.1325234,,,1.0951177,0.9552738,,22.619,1.0,IMF_WEO,,0
ZAF,2002.0,,1.1255300215614632,,,,,,,,1.0000140571085785,1.000000029538016,,,1.1013981,,,1.0660595,0.968002,,22.213,1.0,IMF_WEO,,0
ZAF,2001.0,,1.139236322970607,,,,,,,,1.0000074073714804,0.9999999628986134,,,1.1095508,,,1.0760959,0.9233245,,22.62,1.0,IMF_WEO,,0
ZAF,2000.0,,1.1373317524204642,,,,,,,,1.0000196054872486,1.0000000040427774,,,1.0919743,,,1.0790343,0.9543553,,22.646,1.0,IMF_WEO,,0
ZAF,1999.0,,1.1039036658859973,,,,,,,,1.1372666527417998,,,,1.1368221,,,1.0790343,0.91294235,,23.449997,0.92675465,WDI,1.0,0
ZAF,1998.0,,1.122967097715732,,,,,,,,1.1377150031055236,,,,1.166666,,,1.0790343,0.96360683,,23.796381,0.92675465,WDI,,0
ZAF,1997.0,,1.1368955539823857,,,,,,,,1.1644458485557991,,,,1.1639887,,,1.0790342,0.99745417,,23.919962,0.92675465,WDI,,0
ZAF,1996.0,,1.0895170416315438,,,,,,,,1.137448256167231,,,,1.137363,,,1.0790342,0.9672956,,25.039469,0.92675465,WDI,,0
ZAF,1995.0,,1.1189001941652124,,,,,,,,1.1242358399974255,,,,1.1244419,,,1.0790342,1.0170885,,24.18069,0.92675465,WDI,,0
ZAF,1994.0,,1.1552278596792083,,,,,,,,1.3093750767490735,,,,1.3097012,,,1.0790342,0.9970958,,23.919807,0.92675465,WDI,,0
ZAF,1993.0,,1.0360582562972467,,,,,,,,1.0770112011620496,,,,1.0773473,,,1.0790342,0.8902097,,27.018196,0.92675465,WDI,,0
ZAF,1992.0,,1.1068073344937006,,,,,,,,1.1523887028922941,,,,1.1530846,,,1.0790342,,,25.877293,0.92675465,WDI,,0
ZAF,1991.0,,1.152325615910256,,,,,,,,1.2031306744723194,,,,1.2030573,,,1.0790342,,,23.108795,0.92675465,WDI,,0
ZAF,1990.0,,1.1289048899134435,,,,,,,,1.2191296053311678,,,,,,,1.0790342,,,23.54319,0.92675465,WDI,,0
ZAF,1989.0,,1.1627277676022112,,,,,,,,1.2779073778210928,,,,1.2762666,,,1.0790343,,,23.164042,0.92675465,WDI,,0
ZAF,1988.0,,1.1505157452558805,,,,,,,,1.0018822186932235,,,,1.4032311,,,1.0790343,,,23.808687,0.92675465,WDI,,0
ZAF,1987.0,,1.1615512347528554,,,,,,,,1.188116950351631,,,,1.3833421,,,1.0790342,,,23.566114,0.92675465,WDI,,0
ZAF,1986.0,,1.1464796110289976,,,,,,,,1.1875319427624835,,,,1.3647029,,,1.0790342,,,23.39196,0.92675465,WDI,,0
ZAF,1985.0,,1.2044963845192305,,,,,,,,1.2036261660085417,,,,1.3712541,,,1.0790342,,,22.26846,0.92675465,WDI,,0
ZAF,1984.0,,1.273152506886974,,,,,,,,1.2038139256273672,,,,1.352871,,,1.0790342,,,20.95814,0.92675465,WDI,,0
ZAF,1983.0,,1.188217004844648,,,,,,,,1.2074335437757513,,,,1.3215954,,,1.0790343,,,20.803795,0.92675465,WDI,,0
ZAF,1982.0,,1.2647617732468879,,,,,,,,1.2363697642337597,,,,1.3503791,,,1.0790342,,,19.224426,0.92675465,WDI,,0
ZAF,1981.0,,1.296852067874444,,,,,,,,1.3392468689639148,,,,1.4330161,,,1.0790342,,,17.368643,0.92675465,WDI,,0
ZAF,1980.0,,1.3330753904898722,,,,,,,,1.3339644581066465,,,,1.4135085,,,1.0790343,,,16.37195,0.92675465,WDI,,0
ZAF,1979.0,,,,,,,,,,1.4827467232778182,,,,1.4827468,,,1.0790342,,,17.855915,0.92675465,WDI,,0
ZAF,1978.0,,,,,,,,,,1.5203833398114448,,,,1.5203815,,,1.0790342,,,17.636341,0.92675465,WDI,,0
ZAF,1977.0,,,,,,,,,,1.5640565684900507,,,,1.5640576,,,1.0790342,,,17.471874,0.92675465,WDI,,0
ZAF,1976.0,,,,,,,,,,1.3414642517838868,,,,1.6650025,,,1.0790342,,,17.171236,0.92675465,WDI,,0
ZAF,1975.0,,,,,,,,,,1.3014511709214884,,,,1.6813422,,,1.0790342,,,16.327005,0.92675465,WDI,,0
ZAF,1974.0,,,,,,,,,,1.2817418122608948,,,,1.5813015,,,1.0790342,,,14.868673,0.92675465,WDI,,0
ZAF,1973.0,,,,,,,,,,1.5051778121869221,,,,1.5806321,,,1.0790342,,,13.979811,0.92675465,WDI,,0
ZAF,1972.0,,,,,,,,,,1.5996150864341794,,,,1.7395363,,,1.0790342,,,14.329635,0.92675465,WDI,,0
ZAF,1971.0,,,,,,,,,,1.3357696522625615,,,,1.7395362,,,,,,14.899276,0.5748659,Mitchell,1.0,0
ZAF,1970.0,,,,,,,,,,1.553166080592808,,,,1.7395362,,,,,,12.909051,0.5748659,Mitchell,,0
ZAF,1969.0,,,,,,,,,,1.5884573279709533,,,,1.7395362,,,,,,11.843314,0.5748659,Mitchell,,0
ZAF,1968.0,,,,,,,,,,1.6124058048324457,,,,1.7395362,,,,,,12.0568285,0.5748659,Mitchell,,0
ZAF,1967.0,,,,,,,,,,1.637275572182638,,,,1.7395363,,,,,,11.481024,0.5748659,Mitchell,,0
ZAF,1966.0,,,,,,,,,,1.5800349505676,,,,1.7395362,,,,,,11.55196,0.5748659,Mitchell,,0
ZAF,1965.0,,,,,,,,,,1.4614226689950565,,,,1.7395362,,,,,,12.465593,0.5748659,Mitchell,,0
