ISO3,year,AFRISTAT_govdebt_GDP,BORDO_govdebt_GDP,CEPAC_govdebt_GDP,FZ_govdebt_GDP,IMF_FPP_govdebt_GDP,IMF_GDD_govdebt_GDP,IMF_HDD_govdebt_GDP,IMF_WEO_govdebt_GDP,JST_govdebt_GDP,NBS_govdebt_GDP,OECD_EO_govdebt_GDP,RR_debt_govdebt_GDP,WDI_govdebt_GDP,WDI_ARC_govdebt_GDP,CS2_govdebt_GDP,CS1_govdebt_GDP,govdebt_GDP,chainlinking_ratio,source,source_change,check
ZWE,2029.0,,,,,,,,1.00000002025055,,,,,,,,,51.238,1.0,IMF_WEO,,0
ZWE,2028.0,,,,,,,,1.0,,,,,,,,,52.375,1.0,IMF_WEO,,0
ZWE,2027.0,,,,,,,,0.9999999678205859,,,,,,,,,53.108,1.0,IMF_WEO,,0
ZWE,2026.0,,,,,,,,1.000000023675818,,,,,,,,,55.426,1.0,IMF_WEO,,0
ZWE,2025.0,,,,,,,,1.000000009995759,,,,,,,,,58.008,1.0,IMF_WEO,,0
ZWE,2024.0,,,,,,,,0.9999999617764732,,,,,,,,,70.259,1.0,IMF_WEO,,0
ZWE,2023.0,,,,,,,,1.0000000258786697,,,,,,,,,96.699,1.0,IMF_WEO,,0
ZWE,2022.0,,,,,,,,1.000000005975637,,,,,,,,,102.14,1.0,IMF_WEO,,0
ZWE,2021.0,,,,,,,,0.9999999847863276,,,,,,,,,58.172,1.0,IMF_WEO,,0
ZWE,2020.0,,,,,,,,0.9999999595343853,,,,,,,,,84.466,1.0,IMF_WEO,,0
ZWE,2019.0,,,,,,,,1.000000024462395,,,,,,,,,82.337,1.0,IMF_WEO,,0
ZWE,2018.0,,,,,,0.7700248739119006,,1.0,,,,,,,,,48.125,1.0,IMF_WEO,,0
ZWE,2017.0,,,,,,0.7668966483936903,,1.0000000354160634,,,,,,,,,68.935,1.0,IMF_WEO,,0
ZWE,2016.0,,,,,,1.0852788247107874,,0.9999999810442233,,,,,,,,,49.908,1.0,IMF_WEO,,0
ZWE,2015.0,,,,,,0.8704373582845881,1.2263424352651529,1.0000000139787781,,,,,,,,,48.029,1.0,IMF_WEO,,0
ZWE,2014.0,,,,,,0.9521369882834555,1.3062488098229357,0.9999999935087398,,,,,,,,,42.312,1.0,IMF_WEO,,0
ZWE,2013.0,,,,,,1.0406136023374903,1.4726840721666417,0.9999999909389615,,,,,,,,,37.048,1.0,IMF_WEO,,0
ZWE,2012.0,,,,,,0.9692321367316947,1.478152052142841,0.9999999578563388,,,,,,,,,38.379,1.0,IMF_WEO,,0
ZWE,2011.0,,,,,,0.9657143514876816,1.2077091309917394,0.999999960124497,,,,,,,,,42.858,1.0,IMF_WEO,,0
ZWE,2010.0,,,,,,1.0417727832992316,1.3281348769475878,1.0000000186012397,,,,1.5945605408214227,,,,,47.578,1.0,IMF_WEO,,0
ZWE,2009.0,,,,,,0.9999999794480104,1.100752811585092,,,,,1.4452760301356817,,,,,62.03936,1.0,IMF_GDD,1.0,0
ZWE,2008.0,,,,,,0.9999999801234588,1.1274331192189828,,,,,1.4469161638794537,,,,,61.076794,1.0,IMF_GDD,,0
ZWE,2007.0,,,,,,1.000000013124735,1.1206712005576829,,,,,1.562313258979616,,,,,44.66966,1.0,IMF_GDD,,0
ZWE,2006.0,,,,,,1.0000000179758233,1.1337087813339246,,,,,1.6390979497697657,,,,,39.436935,1.0,IMF_GDD,,0
ZWE,2005.0,,,,,,0.9999999745098872,1.166618965285482,,,,,1.75637101571681,,,,,33.06135,1.0,IMF_GDD,,0
ZWE,2004.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,2003.0,,,,,,0.9999999769695421,1.014080741203563,,,,,14.599679174234305,,,,,43.842663,1.0,IMF_GDD,,1
ZWE,2002.0,,,,,,1.000000006566002,0.654712195765585,,,,,11.924624991958138,,,,,30.761608,1.0,IMF_GDD,,1
ZWE,2001.0,,,,,,1.0000000241990281,1.344388824316057,,,,,6.93919048821863,,,,,25.506014,1.0,IMF_GDD,,1
ZWE,2000.0,,,,,,1.0000000262590485,2.653714237852802,,,,,3.878855729931768,,,,,26.415806,1.0,IMF_GDD,,0
ZWE,1999.0,,,,,,1.0000000048750122,3.037120684500167,,,,,3.2747773629209234,,,,,26.627193,1.0,IMF_GDD,,0
ZWE,1998.0,,,,,,1.0000000086049854,3.1939839558248075,,,,,2.8608278021835014,,,,,27.539274,1.0,IMF_GDD,,0
ZWE,1997.0,,,,,,1.0000000062386178,2.308274558942642,,,,,1.7665372213229276,,,,,29.918451,1.0,IMF_GDD,,0
ZWE,1996.0,,,,,,0.9999999491695036,2.187692663289836,,,,,2.0510641580213393,,,,,33.13994,1.0,IMF_GDD,,0
ZWE,1995.0,,,,,,0.9999999563321132,1.927832681383905,,,,,1.8175258106630368,,,,,42.18727,1.0,IMF_GDD,,0
ZWE,1994.0,,,,,,0.9999999981096038,1.580519846042452,,,,,1.3043213158293432,,,,,42.479694,1.0,IMF_GDD,,0
ZWE,1993.0,,0.36205940055502445,,,,0.6872703913768454,0.963261453961746,,,,,1.001357445033877,,1.0000000000000002,,,58.97672,1.0,WDI_ARC,1.0,0
ZWE,1992.0,,0.3929254589464955,,,,0.6298751337547712,0.852246029461362,,,,,1.0006215802740857,,1.0000000000000007,,,59.313858,1.0,WDI_ARC,,0
ZWE,1991.0,,0.48260153926362936,,,,0.5112079496325258,0.6775578045495751,,,,,1.0572311866675337,,1.0,,,54.903065,1.0,WDI_ARC,,0
ZWE,1990.0,,0.6151633842288231,,,,0.5087128513533926,0.7239877756547409,,,,,1.0009541748609638,,1.0000000000000007,,,48.440044,1.0,WDI_ARC,,0
ZWE,1989.0,,0.6323332385327373,,,,0.4889792774580504,0.6863452744324082,,,,,,,0.9999999999999997,,,49.30463,1.0,WDI_ARC,,0
ZWE,1988.0,,0.61590221493957,,,,0.48378616857122153,0.6970710673595024,,,,,,,0.9999999999999994,,,51.702045,1.0,WDI_ARC,,0
ZWE,1987.0,,0.5874030663238715,,,,0.5646998552053692,0.8330944505312661,,,,,,,0.9999999999999996,,,54.795708,1.0,WDI_ARC,,0
ZWE,1986.0,,0.5723667226802689,,,,0.5674203409444146,0.7896621187779601,,,,,,,1.0000000000000009,,,50.160694,1.0,WDI_ARC,,0
ZWE,1985.0,,0.5835599130548265,,,,0.6033578742594149,0.8578416025704609,,,,,,,0.9999999999999992,,,45.264767,1.0,WDI_ARC,,0
ZWE,1984.0,,0.7684738301605283,,,,0.43723002018577556,0.8540481876544681,,,,,,,0.9999999999999996,,,46.87089,1.0,WDI_ARC,,0
ZWE,1983.0,,0.8573577494658245,,,,0.43918830991410246,0.8820613809835833,,,,,1.2490290278391365,,1.0000000000000009,,,36.187958,1.0,WDI_ARC,,0
ZWE,1982.0,,0.81768057082554,,,,0.6613427518020001,0.7557201337109403,,,,,1.2549611621178065,,1.0000000000000007,,,38.003487,1.0,WDI_ARC,,0
ZWE,1981.0,,0.9041131395619691,,,,0.6019724493386108,0.5752871967015104,,,,,1.2563181508898418,,0.9999999999999997,,,37.633377,1.0,WDI_ARC,,0
ZWE,1980.0,,0.9504432838506859,,,,0.560154927735435,0.6033827439416111,,,,,1.2555676460459675,,1.0000000000000004,,,42.593197,1.0,WDI_ARC,,0
ZWE,1979.0,,0.9424808458272028,,,,0.5887078954918445,0.4222546983930397,,,,,1.2473068505542042,,0.9999999999999991,,,42.012558,1.0,WDI_ARC,,0
ZWE,1978.0,,0.9959017395761531,,,,0.586511222856918,,,,,,1.2494277816308903,,1.0000000000000004,,,38.891903,1.0,WDI_ARC,,0
ZWE,1977.0,,1.1027119667481056,,,,0.5439607557333825,1.1476465052659117,,,,,1.2473157346687445,,0.9999999999999989,,,31.525387,1.0,WDI_ARC,,0
ZWE,1976.0,,1.1010460713660857,,,,0.5417554739933131,1.2532168392659593,,,,,1.2780944466969932,,0.9999999999999992,,,29.037273,1.0,WDI_ARC,,0
ZWE,1975.0,,,,,,0.999999978015756,2.3610933526899753,,,,,2.6308417045626578,,,,,13.502219,1.0,IMF_GDD,1.0,0
ZWE,1974.0,,,,,,0.999999969280465,2.3051406933200527,,,,,2.562591943836826,,,,,14.645527,1.0,IMF_GDD,,0
ZWE,1973.0,,,,,,0.9999999679891868,2.0862259245420685,,,,,2.662984859801449,,,,,16.421999,1.0,IMF_GDD,,0
ZWE,1972.0,,,,,,0.9999999925097095,2.0106898465787286,,,,,2.054474027794528,,,,,19.276966,1.0,IMF_GDD,,0
ZWE,1971.0,,,,,,0.9999999890794639,1.7608333412276438,,,,,1.8862572737549765,,,,,23.557028,1.0,IMF_GDD,,0
ZWE,1970.0,,,,,,1.000000003157049,1.7242763075709098,,,,,1.8829973436156862,,,,,27.101225,1.0,IMF_GDD,,0
ZWE,1969.0,,,,,,1.0000000048964262,1.858879595664587,,,,,1.8881502802161785,,,,,27.920044,1.0,IMF_GDD,,0
ZWE,1968.0,,,,,,0.9999999914700601,1.7489712336154062,,,,,3.3886411582832565,,,,,15.632047,1.0,IMF_GDD,,0
ZWE,1967.0,,,,,,0.999999975758357,1.8935225930784687,,,,,3.4195680124809757,,,,,15.700895,1.0,IMF_GDD,,0
ZWE,1966.0,,,,,,1.0000000160198481,1.864373986736748,,,,,3.372337664386444,,,,,15.38318,1.0,IMF_GDD,,0
ZWE,1965.0,,,,,,1.0000000148546981,2.0663358619610457,,,,,3.801777601790514,,,,,14.242602,1.0,IMF_GDD,,0
ZWE,1964.0,,,,,,0.9999999823169196,1.6696303000039172,,,,,,,,,,14.655939,1.0,IMF_GDD,,0
ZWE,1963.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1962.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1961.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1960.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1959.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1958.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1957.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1956.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1955.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1954.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1953.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1952.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1951.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1950.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1949.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1948.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1947.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1946.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1945.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1944.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1943.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1942.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1941.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1940.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1939.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1938.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1937.0,,,,,,,,,,,,,,,,,,1.0,IMF_GDD,,0
ZWE,1936.0,,,,,,,,,,,,0.9999999897172881,,,,,28.8028,1.0,RR_debt,1.0,0
ZWE,1935.0,,,,,,,,,,,,0.9999999931792947,,,,,31.206312,1.0,RR_debt,,0
ZWE,1934.0,,,,,,,,,,,,0.9999999991021546,,,,,30.579248,1.0,RR_debt,,0
ZWE,1933.0,,,,,,,,,,,,1.0000000420569155,,,,,39.457497,1.0,RR_debt,,0
ZWE,1932.0,,,,,,,,,,,,1.0000000000213187,,,,,27.60753,1.0,RR_debt,,0
ZWE,1931.0,,,,,,,,,,,,1.0000000044622264,,,,,20.83036,1.0,RR_debt,,0
ZWE,1930.0,,,,,,,,,,,,0.9999999872579978,,,,,13.913909,1.0,RR_debt,,0
ZWE,1929.0,,,,,,,,,,,,0.9999999852416959,,,,,11.75922,1.0,RR_debt,,0
ZWE,1928.0,,,,,,,,,,,,1.0000000042318313,,,,,13.203109,1.0,RR_debt,,0
ZWE,1927.0,,,,,,,,,,,,0.9999999802407237,,,,,10.394674,1.0,RR_debt,,0
ZWE,1926.0,,,,,,,,,,,,0.9999999899350127,,,,,12.257774,1.0,RR_debt,,0
ZWE,1925.0,,,,,,,,,,,,1.0000000190927858,,,,,13.289867,1.0,RR_debt,,0
ZWE,1924.0,,,,,,,,,,,,1.0000000133057758,,,,,11.322201,1.0,RR_debt,,0
ZMB,2023.0,,,,,,,,0.9999999765090831,,,,,,,,,127.314,1.0,IMF_WEO,,0
ZMB,2022.0,,,,,,,,1.0000000208612665,,,,,,,,,99.476,1.0,IMF_WEO,,0
ZMB,2021.0,,,,,,,,1.000000026382411,,,,,0.6430716548185655,,,,111.047,1.0,IMF_WEO,,0
ZMB,2020.0,,,,,,,,0.9999999494283772,,,,,0.7395886251807127,,,,140.001,1.0,IMF_WEO,,0
ZMB,2019.0,,,,,,,,0.9999999734983867,,,,,0.655858722602009,,,,94.426,1.0,IMF_WEO,,0
ZMB,2018.0,,,,,,1.0382953553731407,,1.0000000494908177,,,,,0.793739437290722,,,,75.229,1.0,IMF_WEO,,0
ZMB,2017.0,,,,,,1.0341712266631442,,0.9999999730265423,,,,,0.8251671522093129,,,,63.358,1.0,IMF_WEO,,0
ZMB,2016.0,,,,,,1.0453581565325236,,1.000000002629239,,,,,0.8000843233087325,,,,58.035,1.0,IMF_WEO,,0
ZMB,2015.0,,,,,,1.0063155992470525,0.9096639750429554,1.0000000083854408,,,,,0.7985800281254046,,,,61.869,1.0,IMF_WEO,,0
ZMB,2014.0,,,,,,1.0673543893373538,0.9927046562023226,1.0000000459697125,,,,,1.3112759437870585,,,,33.857,1.0,IMF_WEO,,0
ZMB,2013.0,,,,,,1.045489296906929,1.0000385813136816,0.9999999846876177,,,,,0.9349644437434719,,,,25.909,1.0,IMF_WEO,,0
ZMB,2012.0,,,,,,1.0202564800156528,0.9995987128305245,0.9999999969384453,,,,,0.9425730019565413,,,,24.92,1.0,IMF_WEO,,0
ZMB,2011.0,,,,,,0.9997728037110938,0.9996155053653346,0.9999999728673981,,,,,0.867450445410582,,,,20.808,1.0,IMF_WEO,,0
ZMB,2010.0,,,,,,0.9996803938220374,0.9995766368473138,0.9999999620508488,,,,1.343369617768277,0.9165790466519813,,,,18.898,1.0,IMF_WEO,,0
ZMB,2009.0,,,,,,1.0000072888660319,0.9999025748370872,1.0000000312283968,,,,1.3251632808330696,,,,,20.522,1.0,IMF_WEO,,0
ZMB,2008.0,,,,,,1.000222799437128,1.0004168697796243,1.0000000294172162,,,,1.396050478750285,,,,,19.192,1.0,IMF_WEO,,0
ZMB,2007.0,,,,,,1.0004885781943336,1.0004105867988082,1.0000000215785079,,,,1.1758131725827308,,,,,21.921,1.0,IMF_WEO,,0
ZMB,2006.0,,,,,,0.9997027845838642,0.999760036844184,0.9999999792530266,,,,1.1928736855610065,,,,,25.006,1.0,IMF_WEO,,0
ZMB,2005.0,,,,,,0.9997677818824285,0.22073189731077644,0.9999999854962138,,,,1.160387056096012,,,,,75.748,1.0,IMF_WEO,,0
ZMB,2004.0,,,,,,1.000000894516957,0.14825191882964195,0.999999988724512,,,,1.1437643235106607,,,,,129.914,1.0,IMF_WEO,,1
ZMB,2003.0,,,,,,0.9999986950221518,1.1508987229861443,1.0000000466974965,,,,1.128980724747061,,,,,159.458,1.0,IMF_WEO,,0
ZMB,2002.0,,,,,,0.9999980151451461,1.1331861047531884,0.9999999817142409,,,,1.1300237249259701,,,,,180.244,1.0,IMF_WEO,,0
ZMB,2001.0,,,,,,0.99999803548189,0.9412917603060134,1.000000017999076,,,,1.1205890528603109,,,,,210.243,1.0,IMF_WEO,,0
ZMB,2000.0,,,,,,1.0000006993187671,0.866901217456873,1.000000041163486,,,,0.5621465261058359,,,,,260.964,1.0,IMF_WEO,,0
ZMB,1999.0,,,,,,0.9999999720324344,8.577389833208304,,,,,6.017795159104365,,,,,25.840029,1.0,IMF_GDD,1.0,1
ZMB,1998.0,,,,,,0.16404735678768417,1.5165708643089475,,,,,0.8844121223886567,0.9999999713231028,,,,161.23216,1.0,WDI,1.0,1
ZMB,1997.0,,,,,,0.12269232625276091,1.2684531113134465,,,,,1.0225233045962017,0.9999999560263849,,,,150.07256,1.0,WDI,,1
ZMB,1996.0,,,,,,0.13485598167670315,1.3433977306069023,,,,,1.0359186448721547,0.9999999813453828,,,,175.9345,1.0,WDI,,1
ZMB,1995.0,,,,,,0.1570208399932861,1.4576322521006735,,,,,0.9886898448566668,1.0000000259741955,,,,155.27922,1.0,WDI,,1
ZMB,1994.0,,,,,,0.11873662180054209,1.3961541522376524,,,,,1.0740955401490142,1.0000000349502862,,,,149.20988,1.0,WDI,,1
ZMB,1993.0,,,,,,0.09430350650937809,1.120553815346344,,,,,0.906490223438862,1.0000000314721882,1.000001226089836,,,161.78607,1.0,WDI,,1
ZMB,1992.0,,,,,,0.013742180666835104,0.867998423914257,,,,,1.2616553659252483,0.999999961573749,0.9999997220634117,,,164.70076,1.0,WDI,,1
ZMB,1991.0,,,,,,0.088464204379863,0.7686007508373824,,,,,0.7258549523829187,1.0000000145260652,0.9999992302712747,,,277.5303,1.0,WDI,,1
ZMB,1990.0,,,,,,0.07614920147157218,0.7273901627794137,,,,,0.8058337707218743,0.9999999897643377,1.0000003746318538,,,244.38054,1.0,WDI,,1
ZMB,1989.0,,,,,,0.10377372337117412,0.8663941044692656,,,,,0.8473722214536863,,0.9999999999999989,,,185.95464,1.0,WDI_ARC,1.0,1
ZMB,1988.0,,,,,,1.0000000122659511,9.54094341516939,,,,,9.814401012659495,,,,,17.668064,1.0,IMF_GDD,1.0,1
ZMB,1987.0,,,,,,0.06255965196272667,1.7175422058539747,,,,,2.2392065380655874,,0.9999999999999968,,,127.58347,1.0,WDI_ARC,1.0,1
ZMB,1986.0,,,,,,0.03392335964841236,0.7943076459786612,,,,,1.1701865853321884,,0.9999999999999992,,,300.57623,1.0,WDI_ARC,,1
ZMB,1985.0,,,,,,0.07134884461613505,0.8167094464125406,,,,,0.9639443767295448,,0.9999999999999994,,,192.57767,1.0,WDI_ARC,,1
ZMB,1984.0,,,,,,0.11576671862779135,1.0244012656844372,,,,,0.891171660068698,,1.0000000000000038,,,137.3778,1.0,WDI_ARC,,1
ZMB,1983.0,,,,,,0.12782306993113066,0.9470709533251194,,,,,0.7344293782950216,,0.9999999999999996,,,133.59084,1.0,WDI_ARC,,1
ZMB,1982.0,,,,,,0.14502360913497694,0.9010170707973039,,,,,0.6315406917813305,,0.999999999999999,,,127.73343,1.0,WDI_ARC,,1
ZMB,1981.0,,,,,,0.15189224984407665,1.0294649355443062,,,,,0.7526392065828171,,0.9999999999999996,,,94.583115,1.0,WDI_ARC,,1
ZMB,1980.0,,,,,,1.000000026491555,6.675950425818441,,,,,5.033776338049251,,,,,14.9806385,1.0,IMF_GDD,1.0,1
ZMB,1979.0,,,,,,1.000000020902862,6.843699979141459,,,,,5.682552125151989,,,,,14.104943,1.0,IMF_GDD,,1
ZMB,1978.0,,,,,,0.1667331818732769,1.0619659037245188,,,,,0.8603301931776366,,1.0000000000000002,,,92.84667,1.0,WDI_ARC,1.0,1
ZMB,1977.0,,,,,,0.1553210250619509,1.1157243651679405,,,,,0.9895034470766608,,0.9999999999999996,,,85.73802,1.0,WDI_ARC,,1
ZMB,1976.0,,,,,,0.9999999926610355,8.012319335695016,,,,,6.378160466825236,,,,,10.77341,1.0,IMF_GDD,1.0,1
ZMB,1975.0,,,,,,1.0000000001799956,9.364073833018269,,,,,7.836872007743913,,,,,8.253886,1.0,IMF_GDD,,1
ZMB,1974.0,,,,,,0.9999999994342239,18.634648981557852,,,,,14.968632830626014,,,,,2.5570645,1.0,IMF_GDD,,1
ZMB,1973.0,,,,,,0.9999999790442179,9.382573829642627,,,,,6.294380771136327,,,,,6.405492,1.0,IMF_GDD,,1
ZMB,1972.0,,,,,,0.9999999745193369,13.481599992582469,,,,,11.191115787854836,,,,,4.319962,1.0,IMF_GDD,,1
ZMB,1971.0,,,,,,0.060099030586423595,1.6132801912363017,,,,,1.4680813049399533,,0.9999999999999998,,,34.067238,1.0,WDI_ARC,1.0,1
ZMB,1970.0,,,,,,1.0000000064243408,27.26864970752427,,,,,21.415638118030394,,,,,2.100214,1.0,IMF_GDD,1.0,1
ZAF,2029.0,,,,,,,,1.0000000379630902,,,,,,,,,83.603,1.0,IMF_WEO,,0
ZAF,2028.0,,,,,,,,1.0000000423375568,,,,,,,,,82.173,1.0,IMF_WEO,,0
ZAF,2027.0,,,,,,,,1.0000000340640223,,,,,,,,,80.63,1.0,IMF_WEO,,0
ZAF,2026.0,,,,,,,,0.9999999652858704,,,,,,,,,79.12,1.0,IMF_WEO,,0
ZAF,2025.0,,,,,,,,0.9999999873830766,,,,,,,,,77.401,1.0,IMF_WEO,,0
ZAF,2024.0,,,,,,,,1.000000042330127,,,,,,,,,74.978,1.0,IMF_WEO,,0
ZAF,2023.0,,,,,,,,1.0000000141433376,,,,,,,,,73.363,1.0,IMF_WEO,,0
ZAF,2022.0,,,,,1.004075796999307,,,0.9999999896597318,,,,,1.0763106723718037,,,,70.832,1.0,IMF_WEO,,0
ZAF,2021.0,,,,,1.0018269730135174,,,1.0000000426620401,,,,,1.0747686429646965,,,,68.672,1.0,IMF_WEO,,0
ZAF,2020.0,,,,,0.9990646952392193,,,0.9999999716638627,,,,,1.0986334373112594,,,,68.927,1.0,IMF_WEO,,0
ZAF,2019.0,,,,,1.000005869539966,,,0.9999999689933887,,,,,1.1513034728866818,,,,56.101,1.0,IMF_WEO,,0
ZAF,2018.0,,,,,1.0000052240892128,1.1003958058595429,,1.0000000136196894,,,,,1.1468160550298032,,,,51.536,1.0,IMF_WEO,,0
ZAF,2017.0,,,,,1.0000042528235156,1.0912490553827838,,0.9999999742483603,,,,,1.1578932944411762,,,,48.588,1.0,IMF_WEO,,0
ZAF,2016.0,,,,,1.0000010698386939,1.091877627735362,,1.0000000239561764,,,,,1.1401279898971313,,,,47.134,1.0,IMF_WEO,,0
ZAF,2015.0,,,,,1.0000103190062934,1.0915966259249448,1.1014492827997708,1.0000000067524235,,,,,1.1649774884745265,,,,45.195,1.0,IMF_WEO,,0
ZAF,2014.0,,,,,1.0000089369236342,1.0863418688029178,1.084317892097677,1.0000000381002307,,,,,,,,,43.253,1.0,IMF_WEO,,0
ZAF,2013.0,,,,,0.9999976381363838,1.0928381350560163,1.0900485949491086,1.000000024954904,,,,,,,,,40.356,1.0,IMF_WEO,,0
ZAF,2012.0,,,,,0.9999967509959675,1.0960465973254936,1.0960222135135198,0.9999999747100915,,,,,,,,,37.408,1.0,IMF_WEO,,0
ZAF,2011.0,,,,,1.0000011350361624,1.100339283073475,1.100397195381737,0.9999999833102879,,,,,,,,,34.742,1.0,IMF_WEO,,0
ZAF,2010.0,,,,,1.0000116511191963,1.1119499977297325,1.1120731311178813,1.000000017125465,,,,,,,,,31.185,1.0,IMF_WEO,,0
ZAF,2009.0,,,,,0.9999865544593624,1.1142549180298862,1.1142803876591474,0.9999999689115254,,,,1.0347274944864429,,,,,26.995,1.0,IMF_WEO,,0
ZAF,2008.0,,,,,0.9999925538365408,1.102381639225583,1.1025161121183071,0.999999996827035,,,,1.1194334888022621,,,,,24.045,1.0,IMF_WEO,,0
ZAF,2007.0,,,,,0.9999994266881106,1.112418786347241,1.1123900255844714,0.9999999912183243,,,,1.17298909726019,,,,,24.326,1.0,IMF_WEO,,0
ZAF,2006.0,,,,,1.0000041399186246,1.1186270078676337,1.1188012569311503,0.9999999755031934,,,,1.1780884743394011,,,,,28.03,1.0,IMF_WEO,,0
ZAF,2005.0,,,,,1.0000042723034617,1.1206364896602103,1.120558793893009,1.0000000293467963,,,,1.1887900425854474,,,,,29.637,1.0,IMF_WEO,,0
ZAF,2004.0,,,,,1.0000152988218947,1.1190793318796735,1.118992621025222,1.0000000064544385,,,,1.1842438065016152,,,,,30.733,1.0,IMF_WEO,,0
ZAF,2003.0,,,,,1.0000035343943285,1.124183504221539,1.1242622348359308,1.0000000019367632,,,,1.1822112145183905,,,,,31.514,1.0,IMF_WEO,,0
ZAF,2002.0,,,,,0.9999895151668364,1.1178048604927409,1.1178893536288834,0.9999999812869795,,,,1.164254658211844,,,,,31.801,1.0,IMF_WEO,,0
ZAF,2001.0,,,,,1.0000039855045784,1.1145173579002456,1.1144697605639395,1.0000000481286575,,,,1.143073662833149,,,,,38.045,1.0,IMF_WEO,,0
ZAF,2000.0,,,,,1.0000006984220944,1.1128733240780602,1.1421339614557582,0.9999999774712709,,,,1.1420502655713007,1.0450857520819223,,,,37.929,1.0,IMF_WEO,,0
ZAF,1999.0,,,,,1.0889839100535983,1.0707408667082232,1.0889555037941638,,,,,1.0963614525365046,0.9999999924450992,,,,42.178032,1.0,WDI,1.0,0
ZAF,1998.0,,,,,1.025687077577556,1.0623741279667303,1.0256579639217904,,,,,1.086578592010384,0.9999999827710776,,,,44.654263,1.0,WDI,,0
ZAF,1997.0,,,,,1.0598060117280028,1.0978026672778685,1.0598592392259907,,,,,1.12304213879859,1.0000000291342293,,,,43.175545,1.0,WDI,,0
ZAF,1996.0,,,,,1.0023473002123318,1.0800937656399188,1.0022636854045035,,,,,1.0916083399348875,0.9999999648798955,,,,44.229877,1.0,WDI,,0
ZAF,1995.0,,,,,1.046814077049056,1.0750050311727173,1.0468341143912208,,,,,1.0527332324862273,1.0000000217782312,,,,44.868618,1.0,WDI,,0
ZAF,1994.0,,,,,1.0358687492020258,1.0671206360313272,1.035768351704473,,,,,1.0340603343870638,0.999999975854724,,,,44.81697,1.0,WDI,,0
ZAF,1993.0,,,,,0.9974175141353527,1.0072172606318668,0.9974776123607173,,,,,1.0373576234887631,1.0000000189749487,,,,39.95077,1.0,WDI,,0
ZAF,1992.0,,,,,0.9424416598492118,0.978769126678509,0.9424904850244447,,,,,1.0089986048336896,1.000000048475626,,,,36.90223,1.0,WDI,,0
ZAF,1991.0,,,,,1.0242443289520513,0.9870917464487075,1.0243681230796366,,,,,1.0176104468091622,1.0000000398423217,,,,33.91359,1.0,WDI,,0
ZAF,1990.0,,,,,0.9810726350655208,0.9417889889464275,0.9809491553363877,,,,,0.9715339502913267,1.0000000323824687,,,,32.397194,1.0,WDI,,0
ZAF,1989.0,,,,,1.06705557268783,0.9999999892082119,1.06709080994269,,,,,1.0793138464812002,,,,,31.234455,1.0,IMF_GDD,1.0,0
ZAF,1988.0,,,,,0.98664320269016,0.9999999920782382,0.9866560937778677,,,,,1.0794858150441748,,,,,31.023981,1.0,IMF_GDD,,0
ZAF,1987.0,,,,,1.0891785896555755,1.000000013838983,1.0890908292455637,,,,,1.0792421071167637,,,,,30.75042,1.0,IMF_GDD,,0
ZAF,1986.0,,,,,1.0800961104383768,0.9999999713227964,1.0802223947008283,,,,,1.0770232266783764,,,,,30.086397,1.0,IMF_GDD,,0
