ISO3,year,ADB_govexp,AFDB_govexp,AFRISTAT_govexp,AHSTAT_govexp,AMF_govexp,BCEAO_govexp,CEPAC_govexp,EUS_govexp,HFS_govexp,IMF_GFS_govexp,IMF_WEO_govexp,JST_govexp,Mitchell_govexp,NBS_govexp,OECD_EO_govexp,WDI_govexp,CS2_govexp,CS1_govexp,govexp,chainlinking_ratio,source,source_change,check
ZWE,2029.0,,,,,,,,,,,1.0,,,,,,,,196069.97,1.0,IMF_WEO,,0
ZWE,2028.0,,,,,,,,,,,1.0,,,,,,,,179834.61,1.0,IMF_WEO,,0
ZWE,2027.0,,,,,,,,,,,1.0,,,,,,,,164760.86,1.0,IMF_WEO,,0
ZWE,2026.0,,,,,,,,,,,1.0,,,,,,,,150287.47,1.0,IMF_WEO,,0
ZWE,2025.0,,,,,,,,,,,1.0,,,,,,,,131847.67,1.0,IMF_WEO,,0
ZWE,2024.0,,,,,,,,,,,1.0,,,,,,,,110018.016,1.0,IMF_WEO,,0
ZWE,2023.0,,,,,,,,,,,1.0,,,,,,,,11178.565,1.0,IMF_WEO,,0
ZWE,2022.0,,,,,,,,,,,1.0,,,,,,,,1118.7727,1.0,IMF_WEO,,0
ZWE,2021.0,,,,,,,,,,,1.0,,,,,,,,224.17735,1.0,IMF_WEO,,0
ZWE,2020.0,,,,,,,,,,,1.0,,,,,,,,71.65512,1.0,IMF_WEO,,0
ZWE,2019.0,,358.1946,,,,,,,,,1.0,,,,,,,,9.9518,1.0,IMF_WEO,,1
ZWE,2018.0,,1145.622,,,,,,,,,1.0,,,,,2508.8370507844443,,,3.0459,1.0,IMF_WEO,,1
ZWE,2017.0,,1367.1733,,,,,,,,,1.0,,,,,2496.408357114379,,,2.50866,1.0,IMF_WEO,,1
ZWE,2016.0,,2572.1287,,,,,,,,,1.0,,,,,2742.962716412295,,,1.89056,1.0,IMF_WEO,,1
ZWE,2015.0,,2444.2234,,,,,,,,,1.0,,,,,2621.9106397205865,,,1.66056,1.0,IMF_WEO,,1
ZWE,2014.0,,2448.238,,,,,,,,,1.0,,,,,,,,1.62888,1.0,IMF_WEO,,1
ZWE,2013.0,,2427.5984,,,,,,,,,1.0,,,,,,,,1.6452,1.0,IMF_WEO,,1
ZWE,2012.0,,2421.1013,,,,,,,,,1.0,,,,,2398.3246286832414,,,1.44235,1.0,IMF_WEO,,1
ZWE,2011.0,,2149.2048,,,,,,,,,1.0,,,,,1935.8016683734381,,,1.38972,1.0,IMF_WEO,,1
ZWE,2010.0,,2316.5674,,,,,,,,,1.0,,,,,2109.219201789558,,,0.92035,1.0,IMF_WEO,,1
ZWE,2009.0,,2637.2373,,,,,,,,,,,,,,2109.2191623311014,,,0.43377116,0.00047410908,WDI,1.0,1
ZWE,2008.0,,2637.2375,,,,,,,,,,,,,,,,,0.09797907,0.00037918467,AFDB,1.0,1
ZWE,2007.0,,,,,,,,,,,,,,,,,,,,0.00037918467,AFDB,,0
ZWE,2006.0,,,,,,,,,,,,,,,,,,,,0.00037918467,AFDB,,0
ZWE,2005.0,,,,,,,,,,,,,,,,,,,,0.00037918467,AFDB,,0
ZWE,2004.0,,,,,,,,,,,,,,,,,,,,0.00037918467,AFDB,,0
ZWE,2003.0,,,,,,,,,,,,,,,,,,,,0.00037918467,AFDB,,0
ZWE,2002.0,,,,,,,,,,,,,,,,,,,,0.00037918467,AFDB,,0
ZWE,2001.0,,,,,,,,,,,,,,,,,,,,0.00037918467,AFDB,,0
ZWE,2000.0,,,,,,,,,,,,,,,,,,,,0.00037918467,AFDB,,0
ZWE,1999.0,,,,,,,,,,,,,,,,,,,,0.00037918467,AFDB,,0
ZWE,1998.0,,,,,,,,,,,,,,,,,,,,0.00037918467,AFDB,,0
ZWE,1997.0,,,,,,,,,,,,,6955021.160118787,,,,,,0.005241393,1.4378101e-07,Mitchell,1.0,1
ZWE,1996.0,,,,,,,,,,,,,6955021.328647853,,,,,,0.004269002,1.4378101e-07,Mitchell,,1
ZWE,1995.0,,,,,,,,,,,,,6955021.485136942,,,,,,0.0031631822,1.4378101e-07,Mitchell,,1
ZWE,1994.0,,,,,,,,,,,,,6955021.380623142,,,,,,0.0020902883,1.4378101e-07,Mitchell,,1
ZWE,1993.0,,,,,,,,,,,,,,,,,,,,1.4378101e-07,Mitchell,,0
ZWE,1992.0,,,,,,,,,,,,,,,,,,,,1.4378101e-07,Mitchell,,0
ZWE,1991.0,,,,,,,,,,,,,6955021.700150824,,,,,,0.0010667113,1.4378101e-07,Mitchell,,1
ZWE,1990.0,,,,,,,,,,,,,6955021.328906249,,,,,,0.0008442821,1.4378101e-07,Mitchell,,1
ZWE,1989.0,,,,,,,,,,,,,6955021.478944186,,,,,,0.0007131538,1.4378101e-07,Mitchell,,1
ZWE,1988.0,,,,,,,,,,,,,6955021.6887581805,,,,,,0.0006130822,1.4378101e-07,Mitchell,,1
ZWE,1987.0,,,,,,,,,,,,,6955021.107850834,,,,,,0.0005439236,1.4378101e-07,Mitchell,,1
ZWE,1986.0,,,,,,,,,,,,,6955021.414926879,,,,,,0.00044241417,1.4378101e-07,Mitchell,,1
ZWE,1985.0,,,,,,,,,,,,,6955021.512132342,,,,,,0.0003762749,1.4378101e-07,Mitchell,,1
ZWE,1984.0,,,,,,,,,,,,,6955021.511286839,,,,,,0.00036592266,1.4378101e-07,Mitchell,,1
ZWE,1983.0,,,,,,,,,,,,,6955021.203437539,,,,,,0.00029892073,1.4378101e-07,Mitchell,,1
ZWE,1982.0,,,,,,,,,,,,,6955021.375786426,,,,,,0.00027059586,1.4378101e-07,Mitchell,,1
ZWE,1981.0,,,,,,,,,,,,,6955021.421784555,,,,,,0.0001870591,1.4378101e-07,Mitchell,,1
ZWE,1980.0,,,,,,,,,,,,,6955021.2808759315,,,,,,0.00017224965,1.4378101e-07,Mitchell,,1
ZWE,1979.0,,,,,,,,,,,,,6955021.09813539,,,,,,0.00012667108,1.4378101e-07,Mitchell,,1
ZWE,1978.0,,,,,,,,,,,,,6955021.590779291,,,,,,0.00011531237,1.4378101e-07,Mitchell,,1
ZWE,1977.0,,,,,,,,,,,,,6955021.425804265,,,,,,9.676462e-05,1.4378101e-07,Mitchell,,1
ZWE,1976.0,,,,,,,,,,,,,6955021.469465477,,,,,,7.749796e-05,1.4378101e-07,Mitchell,,1
ZWE,1975.0,,,,,,,,,,,,,6955021.636250145,,,,,,5.9669117e-05,1.4378101e-07,Mitchell,,1
ZWE,1974.0,,,,,,,,,,,,,6955021.317914784,,,,,,5.0179573e-05,1.4378101e-07,Mitchell,,1
ZWE,1973.0,,,,,,,,,,,,,6955021.542018555,,,,,,4.01149e-05,1.4378101e-07,Mitchell,,1
ZWE,1972.0,,,,,,,,,,,,,6955021.386217326,,,,,,3.6089034e-05,1.4378101e-07,Mitchell,,1
ZWE,1971.0,,,,,,,,,,,,,6955021.61552628,,,,,,3.8245747e-05,1.4378101e-07,Mitchell,,1
ZWE,1970.0,,,,,,,,,,,,,6955021.217486543,,,,,,3.4651224e-05,1.4378101e-07,Mitchell,,1
ZWE,1969.0,,,,,,,,,,,,,6955021.620861518,,,,,,3.565769e-05,1.4378101e-07,Mitchell,,1
ZWE,1968.0,,,,,,,,,,,,,6955021.307005887,,,,,,1.4953225e-05,1.4378101e-07,Mitchell,,1
ZWE,1967.0,,,,,,,,,,,,,6955021.542018555,,,,,,1.2940291e-05,1.4378101e-07,Mitchell,,1
ZWE,1966.0,,,,,,,,,,,,,6955021.334007341,,,,,,1.3515415e-05,1.4378101e-07,Mitchell,,1
ZWE,1965.0,,,,,,,,,,,,,6955021.482405584,,,,,,1.1790043e-05,1.4378101e-07,Mitchell,,1
ZWE,1964.0,,,,,,,,,,,,,6955021.284741529,,,,,,8.195518e-06,1.4378101e-07,Mitchell,,1
ZWE,1963.0,,,,,,,,,,,,,6955021.620861518,,,,,,4.457211e-06,1.4378101e-07,Mitchell,,1
ZWE,1962.0,,,,,,,,,,,,,6955021.786431747,,,,,,4.31343e-06,1.4378101e-07,Mitchell,,1
ZWE,1961.0,,,,,,,,,,,,,6955021.620861518,,,,,,4.457211e-06,1.4378101e-07,Mitchell,,1
ZWE,1960.0,,,,,,,,,,,,,6955021.542018555,,,,,,3.882087e-06,1.4378101e-07,Mitchell,,1
ZWE,1959.0,,,,,,,,,,,,,6955021.493135919,,,,,,3.5945252e-06,1.4378101e-07,Mitchell,,1
ZWE,1958.0,,,,,,,,,,,,,6955021.23650209,,,,,,3.4507443e-06,1.4378101e-07,Mitchell,,1
ZWE,1957.0,,,,,,,,,,,,,6955021.435751955,,,,,,3.3069632e-06,1.4378101e-07,Mitchell,,1
ZWE,1956.0,,,,,,,,,,,,,6955021.284741529,,,,,,2.7318392e-06,1.4378101e-07,Mitchell,,1
ZWE,1955.0,,,,,,,,,,,,,6955021.542018555,,,,,,2.5880581e-06,1.4378101e-07,Mitchell,,1
ZWE,1954.0,,,,,,,,,,,,,6955021.674851809,,,,,,6.613926e-07,1.4378101e-07,Mitchell,,1
ZWE,1953.0,,,,,,,,,,,,,6955021.367437714,,,,,,6.0388024e-06,1.4378101e-07,Mitchell,,1
ZWE,1952.0,,,,,,,,,,,,,6955021.23650209,,,,,,6.9014886e-06,1.4378101e-07,Mitchell,,1
ZWE,1951.0,,,,,,,,,,,,,6955021.603121852,,,,,,5.75124e-06,1.4378101e-07,Mitchell,,1
ZWE,1950.0,,,,,,,,,,,,,6955021.786431747,,,,,,4.31343e-06,1.4378101e-07,Mitchell,,1
ZWE,1949.0,,,,,,,,,,,,,6955021.207859922,,,,,,3.5945253e-09,1.4378101e-07,Mitchell,,1
ZWE,1948.0,,,,,,,,,,,,,6955021.520319941,,,,,,3.1631822e-09,1.4378101e-07,Mitchell,,1
ZWE,1947.0,,,,,,,,,,,,,6955021.601689743,,,,,,6.9014883e-09,1.4378101e-07,Mitchell,,1
ZWE,1946.0,,,,,,,,,,,,,6955021.670541114,,,,,,1.869153e-09,1.4378101e-07,Mitchell,,1
ZWE,1945.0,,,,,,,,,,,,,6955020.962355641,,,,,,2.0129343e-09,1.4378101e-07,Mitchell,,1
ZWE,1944.0,,,,,,,,,,,,,6955021.601689743,,,,,,1.7253721e-09,1.4378101e-07,Mitchell,,1
ZWE,1943.0,,,,,,,,,,,,,6955020.962355641,,,,,,2.0129343e-09,1.4378101e-07,Mitchell,,1
ZWE,1942.0,,,,,,,,,,,,,6955021.931451589,,,,,,1.3659195e-09,1.4378101e-07,Mitchell,,1
ZWE,1941.0,,,,,,,,,,,,,6955021.233132423,,,,,,1.2221386e-09,1.4378101e-07,Mitchell,,1
ZWE,1940.0,,,,,,,,,,,,,6955021.545039882,,,,,,1.13587e-09,1.4378101e-07,Mitchell,,1
ZWE,1939.0,,,,,,,,,,,,,6955021.603280691,,,,,,8.0891194e-10,1.4378101e-07,Mitchell,,1
ZWE,1938.0,,,,,,,,,,,,,6955021.17665756,,,,,,7.4636725e-10,1.4378101e-07,Mitchell,,1
ZWE,1937.0,,,,,,,,,,,,,6955021.187209356,,,,,,6.13226e-10,1.4378101e-07,Mitchell,,1
ZWE,1936.0,,,,,,,,,,,,,6955021.253888215,,,,,,5.8648275e-10,1.4378101e-07,Mitchell,,1
ZWE,1935.0,,,,,,,,,,,,,6955021.267050596,,,,,,5.249445e-10,1.4378101e-07,Mitchell,,1
ZWE,1934.0,,,,,,,,,,,,,6955021.6031273715,,,,,,4.4759027e-10,1.4378101e-07,Mitchell,,1
ZWE,1933.0,,,,,,,,,,,,,6955021.861049726,,,,,,6.9963835e-10,1.4378101e-07,Mitchell,,1
ZWE,1932.0,,,,,,,,,,,,,6955021.120868216,,,,,,3.4795006e-10,1.4378101e-07,Mitchell,,1
ZWE,1931.0,,,,,,,,,,,,,6955021.447925834,,,,,,3.975545e-10,1.4378101e-07,Mitchell,,1
ZWE,1930.0,,,,,,,,,,,,,6955021.692901133,,,,,,4.3033654e-10,1.4378101e-07,Mitchell,,1
ZWE,1929.0,,,,,,,,,,,,,6955021.091080618,,,,,,4.2846743e-10,1.4378101e-07,Mitchell,,1
ZWE,1928.0,,,,,,,,,,,,,6955021.734529903,,,,,,4.2142212e-10,1.4378101e-07,Mitchell,,1
ZWE,1927.0,,,,,,,,,,,,,6955021.585533284,,,,,,3.982734e-10,1.4378101e-07,Mitchell,,1
ZWE,1926.0,,,,,,,,,,,,,6955021.5014067935,,,,,,3.785754e-10,1.4378101e-07,Mitchell,,1
ZWE,1925.0,,,,,,,,,,,,,6955021.449983334,,,,,,3.3932318e-10,1.4378101e-07,Mitchell,,1
ZWE,1924.0,,,,,,,,,,,,,6955021.51979441,,,,,,2.671451e-10,1.4378101e-07,Mitchell,,1
ZWE,1923.0,,,,,,,,,,,,,6955021.446394067,,,,,,2.278929e-10,1.4378101e-07,Mitchell,,1
ZWE,1922.0,,,,,,,,,,,,,6955021.400513856,,,,,,1.9511083e-10,1.4378101e-07,Mitchell,,1
ZWE,1921.0,,,,,,,,,,,,,6955021.249696796,,,,,,1.9194765e-10,1.4378101e-07,Mitchell,,1
ZWE,1920.0,,,,,,,,,,,,,6955021.1044298755,,,,,,1.9410437e-10,1.4378101e-07,Mitchell,,1
ZWE,1919.0,,,,,,,,,,,,,6955021.866404822,,,,,,1.5557104e-10,1.4378101e-07,Mitchell,,1
ZWE,1918.0,,,,,,,,,,,,,6955021.113379434,,,,,,1.2782132e-10,1.4378101e-07,Mitchell,,1
ZWE,1917.0,,,,,,,,,,,,,6955021.205140729,,,,,,1.13587e-10,1.4378101e-07,Mitchell,,1
ZWE,1916.0,,,,,,,,,,,,,6955021.166670121,,,,,,1.0797954e-10,1.4378101e-07,Mitchell,,1
ZWE,1915.0,,,,,,,,,,,,,6955021.822837847,,,,,,1.1056759e-10,1.4378101e-07,Mitchell,,1
ZWE,1914.0,,,,,,,,,,,,,6955021.459364473,,,,,,1.2207008e-10,1.4378101e-07,Mitchell,,1
ZWE,1913.0,,,,,,,,,,,,,6955020.916470422,,,,,,1.2020093e-10,1.4378101e-07,Mitchell,,1
ZWE,1912.0,,,,,,,,,,,,,6955021.829249367,,,,,,1.2724619e-10,1.4378101e-07,Mitchell,,1
ZWE,1911.0,,,,,,,,,,,,,6955021.740542749,,,,,,1.2048848e-10,1.4378101e-07,Mitchell,,1
ZWE,1910.0,,,,,,,,,,,,,6955021.179151101,,,,,,1.0812332e-10,1.4378101e-07,Mitchell,,1
ZWE,1909.0,,,,,,,,,,,,,6955021.259114941,,,,,,8.828154e-11,1.4378101e-07,Mitchell,,1
ZWE,1908.0,,,,,,,,,,,,,6955021.768992144,,,,,,7.6922836e-11,1.4378101e-07,Mitchell,,1
ZWE,1907.0,,,,,,,,,,,,,6955021.297300882,,,,,,7.821687e-11,1.4378101e-07,Mitchell,,1
ZWE,1906.0,,,,,,,,,,,,,6955021.842875692,,,,,,7.203428e-11,1.4378101e-07,Mitchell,,1
ZWE,1905.0,,,,,,,,,,,,,6955021.154155859,,,,,,7.189051e-11,1.4378101e-07,Mitchell,,1
ZWE,1904.0,,,,,,,,,,,,,6955021.7506859945,,,,,,8.483079e-08,1.4378101e-07,Mitchell,,1
ZWE,1903.0,,,,,,,,,,,,,6955021.630928222,,,,,,1.059666e-07,1.4378101e-07,Mitchell,,1
ZWE,1902.0,,,,,,,,,,,,,6955021.320140546,,,,,,1.10711376e-07,1.4378101e-07,Mitchell,,1
ZWE,1901.0,,,,,,,,,,,,,6955021.595868705,,,,,,1.022283e-07,1.4378101e-07,Mitchell,,1
ZWE,1900.0,,,,,,,,,,,,,6955021.203719883,,,,,,9.187607e-08,1.4378101e-07,Mitchell,,1
ZWE,1899.0,,,,,,,,,,,,,6955021.618168323,,,,,,9.7914864e-08,1.4378101e-07,Mitchell,,1
ZWE,1898.0,,,,,,,,,,,,,6955021.438061346,,,,,,1.1272431e-07,1.4378101e-07,Mitchell,,1
ZWE,1897.0,,,,,,,,,,,,,6955021.727252187,,,,,,1.347228e-07,1.4378101e-07,Mitchell,,1
ZWE,1896.0,,,,,,,,,,,,,6955021.275775248,,,,,,5.3486538e-08,1.4378101e-07,Mitchell,,1
ZWE,1895.0,,,,,,,,,,,,,6955021.335688701,,,,,,4.874176e-08,1.4378101e-07,Mitchell,,1
ZWE,1894.0,,,,,,,,,,,,,6955021.514236458,,,,,,2.0416904e-08,1.4378101e-07,Mitchell,,1
ZWE,1893.0,,,,,,,,,,,,,,,,,,,,1.4378101e-07,Mitchell,,0
ZWE,1892.0,,,,,,,,,,,,,,,,,,,,1.4378101e-07,Mitchell,,0
ZWE,1891.0,,,,,,,,,,,,,6955021.687407964,,,,,,9.978402e-08,1.4378101e-07,Mitchell,,1
ZMB,1995.0,,0.9582198,,,,,,,,,,,,,,,,,1034.0369,1.0436019,AFDB,,0
ZMB,1996.0,,0.9582198,,,,,,,,,,,,,,,,,1132.6165,1.0436019,AFDB,,0
ZMB,1997.0,,0.95821977,,,,,,,,,,,,,,,,,1355.9935,1.0436019,AFDB,1.0,0
ZMB,1998.0,,0.9582198,,,,,,,,,,,,,,0.668723453087859,,,1931.7402,1.4953864,WDI,,0
ZMB,1999.0,,1.1316037,,,,,,,,,,,,,,0.6687235121030362,,,1949.2361,1.4953864,WDI,1.0,0
ZMB,2000.0,,0.87315583,,,,,,,,,1.0,,,,,,,,2398.022,1.0,IMF_WEO,,0
ZMB,2001.0,,0.55139834,,,,,,,,,1.0,,,,,0.5043884204726808,,,4134.1816,1.0,IMF_WEO,,0
ZMB,2002.0,,0.41695023,,,,,,,,,1.0,,,,,0.5140335590410888,,,5086.0225,1.0,IMF_WEO,,0
ZMB,2003.0,,0.30696085,,,,,,,,,1.0,,,,,0.5764182899894794,,,6337.162,1.0,IMF_WEO,,0
ZMB,2004.0,,0.2219582,,,,,,,,,1.0,,,,,0.7496159578885483,,,6919.063,1.0,IMF_WEO,,0
ZMB,2005.0,,0.19120246,,,,,,,,,1.0,,,,,0.8800126688734491,,,8349.303,1.0,IMF_WEO,,1
ZMB,2006.0,,1.0116856,,,,,,,,,1.0,,,,,0.7229072359377933,,,9051.23,1.0,IMF_WEO,,0
ZMB,2007.0,,1.0000645,,,,,,,,,1.0,,,,,0.7411902463456593,,,11209.277,1.0,IMF_WEO,,0
ZMB,2008.0,,1.036034,,,,,,,,,1.0,,,,,0.842055169203914,,,13053.507,1.0,IMF_WEO,,0
ZMB,2009.0,,1.0000097,,,,,,,,,1.0,,,,,0.8143019782870783,,,13773.358,1.0,IMF_WEO,,0
ZMB,2010.0,,0.99999344,,,,,,,,,1.0,,,,,0.8119585434853973,,,17563.043,1.0,IMF_WEO,,0
ZMB,2011.0,,0.99999994,,,,,,,,,1.0,,,,,0.7423380204383321,,,22266.639,1.0,IMF_WEO,,0
ZMB,2012.0,,0.9850896,,,,,,,,,1.0,,,,,0.7565545438837666,,,28685.557,1.0,IMF_WEO,,0
ZMB,2013.0,,0.98982257,,,,,,,,,1.0,,,,,0.7431136481712416,,,36357.273,1.0,IMF_WEO,,0
ZMB,2014.0,,1.0111543,,,,,,,,,1.0,,,,,0.8326307288338578,,,40640.652,1.0,IMF_WEO,,0
ZMB,2015.0,,1.016639,,,,,,,,,1.0,,,,,0.8403424258499903,,,50701.18,1.0,IMF_WEO,,0
ZMB,2016.0,,1.0045905,,,,,,,,,1.0,,,,,0.9365046487277232,,,51707.93,1.0,IMF_WEO,,0
ZMB,2017.0,,1.0195909,,,,,,,,,1.0,,,,,0.837754327847687,,,61498.973,1.0,IMF_WEO,,0
ZMB,2018.0,,0.9067667,,,,,,,,,1.0,,,,,0.7251532847698792,,,76314.28,1.0,IMF_WEO,,0
ZMB,2019.0,,0.84345907,,,,,,,,,1.0,,,,,0.7362867323948888,,,89594.19,1.0,IMF_WEO,,0
ZMB,2020.0,,,,,,,,,,,1.0,,,,,0.7455620823950289,,,113228.28,1.0,IMF_WEO,,0
ZMB,2021.0,,,,,,,,,,,1.0,,,,,0.8240586687487017,,,134930.48,1.0,IMF_WEO,,0
ZMB,2022.0,,,,,,,,,,,1.0,,,,,,,,139312.67,1.0,IMF_WEO,,0
ZMB,2023.0,,,,,,,,,,,1.0,,,,,,,,159001.06,1.0,IMF_WEO,,0
ZMB,2024.0,,,,,,,,,,,1.0,,,,,,,,192313.11,1.0,IMF_WEO,,0
ZMB,2025.0,,,,,,,,,,,1.0,,,,,,,,201883.56,1.0,IMF_WEO,,0
ZMB,2026.0,,,,,,,,,,,1.0,,,,,,,,228954.34,1.0,IMF_WEO,,0
ZMB,2027.0,,,,,,,,,,,1.0,,,,,,,,249701.4,1.0,IMF_WEO,,0
ZMB,2028.0,,,,,,,,,,,1.0,,,,,,,,281845.22,1.0,IMF_WEO,,0
ZMB,2029.0,,,,,,,,,,,1.0,,,,,,,,308499.0,1.0,IMF_WEO,,0
ZAF,2029.0,,,,,,,,,,,1.0,,,,,,,,3210532.2,1.0,IMF_WEO,,0
ZAF,2028.0,,,,,,,,,,,1.0,,,,,,,,3028236.5,1.0,IMF_WEO,,0
ZAF,2027.0,,,,,,,,,,,1.0,,,,,,,,2855544.2,1.0,IMF_WEO,,0
ZAF,2026.0,,,,,,,,,,,1.0,,,,,,,,2715341.0,1.0,IMF_WEO,,0
ZAF,2025.0,,,,,,,,,,,1.0,,,,,,,,2628015.5,1.0,IMF_WEO,,0
ZAF,2024.0,,,,,,,,,,,1.0,,,,,,,,2463448.2,1.0,IMF_WEO,,0
ZAF,2023.0,,,,,,,,,,,1.0,,,,,,,,2291296.8,1.0,IMF_WEO,,0
ZAF,2022.0,,,,,,,,,,,1.0,,,,,1.0501831522346547,,,2121780.8,1.0,IMF_WEO,,0
ZAF,2021.0,,,,,,,,,,,1.0,,,,,1.0611214149889274,,,2024161.5,1.0,IMF_WEO,,0
ZAF,2020.0,,,,,,,,,,,1.0,,,,,1.0930037713745653,,,1925605.0,1.0,IMF_WEO,,0
ZAF,2019.0,,1.0031437,,,,,,,,,1.0,,,,,1.1038183220866233,,1.0051147310766984,1765977.5,1.0,IMF_WEO,,0
ZAF,2018.0,,1.0278598,,,,,,,,,1.0,,,,,1.1274708669891083,,1.0114803640323564,1617109.0,1.0,IMF_WEO,,0
ZAF,2017.0,,1.0267978,,,,,,,,,1.0,,,,,1.1135902379575466,,0.9583763883996606,1516347.9,1.0,IMF_WEO,,0
ZAF,2016.0,,1.0792522,,,,,,,,,1.0,,,,,1.0762532670265523,,0.9709032494980366,1423535.2,1.0,IMF_WEO,,0
ZAF,2015.0,,1.0172879,,,,,,,,,1.0,,,,,1.1165553355444895,,0.9755235892636455,1333488.0,1.0,IMF_WEO,,0
ZAF,2014.0,,1.007819,,,,,,,,,1.0,,,,,1.0881399357352217,,0.9958865569604144,1212092.9,1.0,IMF_WEO,,0
ZAF,2013.0,,1.0024426,,,,,,,,,1.0,,,,,1.0812585056290465,,0.9917372367522523,1118421.2,1.0,IMF_WEO,,0
ZAF,2012.0,,0.99937195,,,,,,,,,1.0,,,,,1.0610146837494818,,1.006556762694864,1020663.75,1.0,IMF_WEO,,0
ZAF,2011.0,,1.0004122,,,,,,,,,1.0,,,,,1.1061956226681287,,1.0147138463650434,934234.8,1.0,IMF_WEO,,0
ZAF,2010.0,,0.9846458,,,,,,,,,1.0,,0.9929560895225332,,,1.0436666864970034,,0.9791656261556889,865960.75,1.0,IMF_WEO,,0
ZAF,2009.0,,0.9607241,,,,,,,,,1.0,,0.9982937262133267,,,1.0226621604479336,,0.9657805172898952,795153.75,1.0,IMF_WEO,,0
ZAF,2008.0,,0.97888565,,,,,,,,,1.0,,1.0075757171462363,,,1.0449119840679357,,1.0280126895608506,679259.1,1.0,IMF_WEO,,0
ZAF,2007.0,,0.9163101,,,,,,,,,1.0,,0.9879909038319429,,,1.067605269567413,,1.0673348877381186,573263.4,1.0,IMF_WEO,,0
ZAF,2006.0,,0.89359844,,,,,,,,,1.0,,0.937880164356791,,,1.0476257265725846,,1.0301100976234023,507546.72,1.0,IMF_WEO,,0
ZAF,2005.0,,0.87858176,,,,,,,,,1.0,,0.8834576214392212,,,1.018366797042528,,0.9948620605701685,461821.8,1.0,IMF_WEO,,0
ZAF,2004.0,,0.9552369,,,,,,,,,1.0,,0.9673950556252157,,,1.1274469698282008,,1.0728730966902031,375234.5,1.0,IMF_WEO,,0
ZAF,2003.0,,0.9626638,,,,,,,,,1.0,,0.9551683609379523,,,1.0951177307113047,,1.059130427850351,337113.34,1.0,IMF_WEO,,0
ZAF,2002.0,,0.96870196,,,,,,,,,1.0,,0.9462439944730748,,,1.0660596588641515,,1.0602862470796917,302247.62,1.0,IMF_WEO,,0
ZAF,2001.0,,0.99664485,,,,,,,,,1.0,,0.9706682124052393,,,1.0760956719596442,,1.077540299260138,263735.84,1.0,IMF_WEO,,0
ZAF,2000.0,,0.9958697,,,,,,,,,1.0,,0.9560003962370064,,,1.0790342928453538,,1.056577508099011,238493.62,1.0,IMF_WEO,,0
ZAF,1999.0,,0.9703327,,,,,,,,,,,0.9996573754963016,,,1.0790343171551227,,1.0386347997086252,217074.38,0.9267546,WDI,1.0,0
ZAF,1998.0,,0.9857926,,,,,,,,,,,0.9987382234446965,,,1.0790342921862088,,1.054707314732662,201253.94,0.9267546,WDI,,0
ZAF,1997.0,,1.0012316,,,,,,,,,,,1.025495354776175,,,1.079034265923932,,1.0833955741788257,186251.45,0.9267546,WDI,,0
ZAF,1996.0,,0.959344,,,,,,,,,,,1.0015480247790665,,,1.079034267275681,,1.0732042334609868,175727.97,0.9267546,WDI,,0
ZAF,1995.0,,0.98453754,,,,,,,,,,,0.9892331679424552,,,1.07903429431554,,1.1459237182552733,150621.72,0.9267546,WDI,,0
ZAF,1994.0,,,,,,,,,,,,,1.1581077760453964,,,1.0790343245816345,,1.1394246598702533,130385.1,0.9267546,WDI,,0
ZAF,1993.0,,,,,,,,,,,,,0.9541689886662374,,,1.0790343126911328,,1.008841332734573,129956.016,0.9267546,WDI,,0
ZAF,1992.0,,,,,,,,,,,,,1.0234455322475025,,,1.0790342990395763,,1.1184231216860747,108457.164,0.9267546,WDI,,0
ZAF,1991.0,,,,,,,,,,,,,1.0698426775986023,,,1.0790342837019142,,1.1851955955559295,86274.37,0.9267546,WDI,,0
ZAF,1990.0,,,,,,,,,,,,,,,,1.0790343600400818,,1.143959540607135,76780.69,0.9267546,WDI,,0
ZAF,1989.0,,,,,,,,,,,,,1.134879527349335,,,1.0790343146344001,,1.1271410199682148,65645.734,0.9267546,WDI,,0
ZAF,1988.0,,,,,,,,,,,,,1.0447598037327426,,,1.0790343217837708,,,56280.88,0.9267546,WDI,,0
ZAF,1987.0,,,,,,,,,,,,,1.0557178221704453,,,1.0790342894085656,,,46319.195,0.9267546,WDI,,0
ZAF,1986.0,,,,,,,,,,,,,1.0584268771884102,,,1.079034320965958,,,39209.133,0.9267546,WDI,,0
ZAF,1985.0,,,,,,,,,,,,,1.0690626146842623,,,1.0790342805931592,,,31990.643,0.9267546,WDI,,0
ZAF,1984.0,,,,,,,,,,,,,1.0632193810674038,,,1.0790342930080121,,,26241.057,0.9267546,WDI,,0
ZAF,1983.0,,,,,,,,,,,,,1.0628891868999328,,,1.0790343391060078,,,22297.715,0.9267546,WDI,,0
ZAF,1982.0,,,,,,,,,,,,,1.0930317591557148,,,1.0790342606073433,,,17931.775,0.9267546,WDI,,0
ZAF,1981.0,,,,,,,,,,,,,1.1903961849211027,,,1.0790342696335131,,,14196.954,0.9267546,WDI,,0
ZAF,1980.0,,,,,,,,,,,,,1.201655874394206,,,1.079034347941425,,,11400.935,0.9267546,WDI,,0
ZAF,1979.0,,,,,,,,,,,,,1.244999041254297,,,1.0790343385514996,,,9477.919,0.9267546,WDI,,0
